start_frame,end_frame,type,from_team,from_player,to_team,to_player,duration_frames
39921,39931,PASS,Home,159688,Home,51685,10
39947,39963,PASS,Home,51685,Home,811820,16
40013,40017,PASS,Away,133501,Away,14736,4
40038,40042,PASS,Home,50955,Home,159688,4
40049,40051,PASS,Home,159688,Home,51685,2
40069,40080,PASS,Home,51685,Home,51013,11
40110,40122,PASS,Home,51013,Home,800322,12
40227,40233,PASS,Home,51685,Home,811820,6
40381,40382,PASS,Away,133501,Away,51667,1
40389,40418,PASS,Away,51667,Away,33697,29
40431,40440,PASS,Away,33697,Away,285188,9
40448,40463,PASS,Away,285188,Away,51667,15
40585,40586,PASS,Home,811820,Home,159688,1
40646,40658,PASS,Home,11117,Home,50955,12
40676,40687,PASS,Away,4322,Away,23418,11
41018,41019,PASS,Away,23418,Away,133501,1
41037,41051,PASS,Home,811820,Home,159688,14
41087,41102,PASS,Home,159688,Home,800322,15
41130,41149,PASS,Home,811820,Home,11885,19
41230,41231,PASS,Home,811820,Home,11117,1
41270,41271,PASS,Home,11117,Home,50955,1
41299,41303,PASS,Home,11885,Home,11117,4
41368,41369,PASS,Away,51667,Away,38673,1
41399,41407,PASS,Home,811820,Home,157294,8
41427,41429,PASS,Home,157294,Home,11117,2
41455,41465,PASS,Home,11117,Home,51685,10
41487,41502,PASS,Home,51685,Home,51013,15
41569,41576,PASS,Home,159688,Home,800322,7
41590,41591,PASS,Home,800322,Home,157294,1
41593,41594,PASS,Home,157294,Home,800322,1
41600,41601,PASS,Home,800322,Home,157294,1
41678,41679,PASS,Home,51013,Home,51678,1
41684,42091,PASS,Home,51678,Home,811820,63
42168,42177,PASS,Home,811820,Home,51685,9
42198,42212,PASS,Home,51685,Home,51013,14
42247,42253,PASS,Away,624628,Away,133498,6
42258,42268,PASS,Away,133498,Away,33697,10
42287,42325,PASS,Away,33697,Away,582974,38
42380,42389,PASS,Home,800322,Home,11117,9
42418,42419,PASS,Away,23418,Away,14736,1
42437,42449,PASS,Away,14736,Away,4322,12
42484,42490,PASS,Away,4322,Away,14736,6
42496,42497,PASS,Away,14736,Away,133501,1
42508,42509,PASS,Home,811820,Home,50955,1
42555,42557,PASS,Home,50955,Home,11117,2
43272,43398,PASS,Away,4322,Away,582974,126
43407,43412,PASS,Away,582974,Away,133501,5
43455,43456,PASS,Home,157294,Home,29075,1
43887,43894,PASS,Away,133498,Away,14736,7
43901,43902,PASS,Home,51685,Home,51678,1
44173,44184,PASS,Away,133498,Away,33697,11
44228,44229,PASS,Home,50955,Home,11117,1
44338,44351,PASS,Home,159688,Home,800322,13
44403,44430,PASS,Home,800322,Home,51013,27
44556,44557,PASS,Away,133501,Away,4322,1
44560,44561,PASS,Away,4322,Away,133501,1
44571,44670,PASS,Home,11117,Home,159688,99
44709,44715,PASS,Home,159688,Home,51685,6
44749,44753,PASS,Home,51685,Home,157294,4
44762,44768,PASS,Home,157294,Home,51685,6
44842,44845,PASS,Away,38673,Away,23418,3
44852,44856,PASS,Away,23418,Away,33697,4
44862,44866,PASS,Away,33697,Away,23418,4
44872,44886,PASS,Away,23418,Away,14736,14
44895,44905,PASS,Away,14736,Away,38673,10
45014,45330,PASS,Home,51013,Home,811820,94
45342,45347,PASS,Home,811820,Home,159688,5
45352,45355,PASS,Home,159688,Home,811820,3
45467,45468,PASS,Away,133501,Away,4322,1
45485,45486,PASS,Home,29075,Home,11117,1
45492,45496,PASS,Home,11117,Home,811820,4
45710,45714,PASS,Home,811820,Home,50955,4
45742,45743,PASS,Away,624628,Away,38673,1
45812,45815,PASS,Away,23418,Away,133498,3
45875,45876,PASS,Home,11117,Home,159688,1
45910,45913,PASS,Away,14736,Away,133498,3
45945,45946,PASS,Home,800322,Home,157294,1
45947,45948,PASS,Home,157294,Home,51013,1
45949,45950,PASS,Home,51013,Home,159688,1
45953,45954,PASS,Home,159688,Home,811820,1
45962,46003,PASS,Away,133501,Away,4322,41
47728,47729,PASS,Home,157294,Home,11117,1
47755,47761,PASS,Home,11117,Home,50955,6
47801,47802,PASS,Away,51667,Away,33697,1
47806,47807,PASS,Away,33697,Away,51667,1
47817,47832,PASS,Away,51667,Away,38673,15
47845,47850,PASS,Home,157294,Home,11885,5
47970,47971,PASS,Away,14736,Away,33697,1
47973,47974,PASS,Away,33697,Away,23418,1
48713,48719,PASS,Away,4322,Away,624628,6
48735,48736,PASS,Away,33697,Away,624628,1
48739,48740,PASS,Away,624628,Away,133501,1
48746,48747,PASS,Away,133501,Away,624628,1
48749,48750,PASS,Away,624628,Away,14736,1
48768,48778,PASS,Home,157294,Home,800322,10
48799,48816,PASS,Home,800322,Home,11885,17
48834,48840,PASS,Away,624628,Away,33697,6
48921,48922,PASS,Home,811820,Home,159688,1
48963,48964,PASS,Home,157294,Home,159688,1
48984,48985,PASS,Away,14736,Away,23418,1
49034,49035,PASS,Home,50977,Home,157294,1
49043,49045,PASS,Home,157294,Home,51685,2
49486,49492,PASS,Away,14736,Away,51667,6
49520,49521,PASS,Home,157294,Home,11885,1
49586,49592,PASS,Home,11885,Home,51685,6
49609,49615,PASS,Home,51685,Home,811820,6
49625,49627,PASS,Home,811820,Home,50955,2
49647,49649,PASS,Away,51667,Away,14736,2
49749,49758,PASS,Home,159688,Home,157294,9
49764,49777,PASS,Home,157294,Home,811820,13
50247,50248,PASS,Home,50955,Home,29075,1
50252,50253,PASS,Away,51667,Away,38673,1
50313,50328,PASS,Away,133498,Away,965685,15
50396,50403,PASS,Away,965685,Away,133498,7
50411,50436,PASS,Away,133498,Away,43829,25
50921,50923,PASS,Home,800322,Home,50977,2
50926,50927,PASS,Home,50977,Home,51685,1
50933,50934,PASS,Home,51685,Home,51678,1
50971,52144,PASS,Home,51678,Home,11885,88
52153,52163,PASS,Home,11885,Home,50977,10
52181,52182,PASS,Home,50977,Home,159688,1
52231,52232,PASS,Away,14736,Away,23418,1
52248,52249,PASS,Home,159688,Home,157294,1
