start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
10323,10323,PASS,Home,14736,Home,965685,successful
10393,10393,PASS,Home,965685,Home,133501,unsuccessful
10501,10501,PASS,Away,51009,Away,51649,successful
10521,10521,PASS,Away,51649,Away,735574,successful
10557,10557,PASS,Away,735574,Away,735573,successful
10586,10586,PASS,Away,735573,Away,735578,successful
10615,10615,PASS,Away,735578,Away,50978,successful
10634,10634,PASS,Away,50978,Away,795505,successful
10658,10658,PASS,Away,795505,Away,795507,successful
10723,10723,PASS,Away,795507,Away,735573,successful
10754,10754,PASS,Home,51713,Home,14736,successful
10769,10769,PASS,Home,14736,Home,50951,successful
10801,10801,PASS,Home,23418,Home,50951,unsuccessful
10828,10828,PASS,Away,795507,Away,795505,successful
11124,11124,PASS,Home,33697,Home,965685,successful
11645,11645,PASS,Home,133498,Home,50951,successful
11693,11693,PASS,Away,176224,Away,51009,successful
11706,11706,PASS,Away,51009,Away,795505,unsuccessful
11757,11757,PASS,Away,50983,Away,795505,unsuccessful
11816,11816,PASS,Away,50978,Away,735578,successful
11830,11830,PASS,Away,735578,Away,735573,successful
11845,11845,PASS,Away,735573,Away,735578,successful
11887,11887,PASS,Home,51713,Home,51667,successful
11923,11923,PASS,Home,51667,Home,33697,successful
11969,11969,PASS,Home,33697,Home,133498,successful
11998,11998,PASS,Home,133498,Home,38673,unsuccessful
12012,12012,PASS,Away,176224,Away,735574,successful
12182,12182,PASS,Home,38673,Home,965685,unsuccessful
12387,12387,PASS,Away,735574,Away,50978,successful
12400,12400,PASS,Away,50978,Away,50983,unsuccessful
12465,12465,PASS,Home,133498,Home,285188,successful
12487,12487,PASS,Home,285188,Home,51667,successful
12533,12533,PASS,Home,51667,Home,33697,successful
12580,12580,PASS,Home,33697,Home,285188,successful
12611,12611,PASS,Home,285188,Home,33697,successful
12653,12653,PASS,Home,33697,Home,965685,successful
12662,12662,PASS,Home,965685,Home,33697,successful
12680,12680,PASS,Home,33697,Home,133498,successful
12704,12704,PASS,Home,133498,Home,38673,unsuccessful
12761,12761,PASS,Home,38673,Home,133501,unsuccessful
12775,12775,PASS,Away,735578,Away,50978,successful
12809,12809,PASS,Away,50978,Away,,unsuccessful
13111,13111,PASS,Home,285188,Home,50951,successful
13146,13146,PASS,Away,51649,Away,795507,unsuccessful
13165,13165,PASS,Home,14736,Home,133501,successful
13191,13191,PASS,Home,133501,Home,51713,successful
13240,13240,PASS,Home,51713,Home,133501,successful
13253,13253,PASS,Home,133501,Home,51713,successful
14292,14292,PASS,Away,176224,Away,,unsuccessful
14340,14340,PASS,Home,51713,Home,38673,successful
14395,14395,PASS,Home,38673,Home,133501,unsuccessful
14406,14406,PASS,Away,51649,Away,795507,unsuccessful
14441,14441,PASS,Home,133498,Home,51713,successful
14472,14472,PASS,Home,51713,Home,14736,successful
14507,14507,PASS,Home,14736,Home,51713,successful
14545,14545,PASS,Home,51713,Home,133501,successful
14558,14558,PASS,Home,133501,Home,51713,successful
14592,14592,PASS,Home,51713,Home,51667,successful
14645,14645,PASS,Home,51667,Home,33697,successful
14684,14684,PASS,Home,33697,Home,51667,successful
14715,14715,PASS,Home,51667,Home,38673,unsuccessful
14789,14789,PASS,Home,14736,Home,133501,successful
14833,14833,PASS,Home,133501,Home,133498,unsuccessful
14859,14859,PASS,Away,50983,Away,795505,unsuccessful
14881,14881,PASS,Home,133498,Home,23418,unsuccessful
15225,15225,PASS,Away,50983,Away,795505,successful
15235,15235,PASS,Away,795505,Away,50983,successful
15265,15265,PASS,Away,50983,Away,795505,unsuccessful
15497,15497,PASS,Home,33697,Home,285188,successful
15533,15533,PASS,Home,285188,Home,51667,successful
15559,15559,PASS,Home,51667,Home,14736,successful
15605,15605,PASS,Home,14736,Home,51713,successful
15624,15624,PASS,Home,51713,Home,51667,successful
15644,15644,PASS,Home,51667,Home,285188,successful
15673,15673,PASS,Home,285188,Home,33697,successful
15699,15699,PASS,Home,33697,Home,133498,successful
15757,15757,PASS,Home,133498,Home,33697,successful
15782,15782,PASS,Home,33697,Home,51667,successful
15835,15835,PASS,Home,51667,Home,50951,successful
15877,15877,PASS,Home,50951,Home,33697,successful
15908,15908,PASS,Home,33697,Home,133498,successful
15963,15963,PASS,Home,133498,Home,33697,successful
15991,15991,PASS,Home,33697,Home,51667,successful
16021,16021,PASS,Home,51667,Home,133501,successful
16142,16142,PASS,Home,133501,Home,50951,successful
16164,16164,PASS,Home,50951,Home,38673,successful
16216,16216,PASS,Home,133498,Home,23418,successful
16234,16234,PASS,Home,23418,Home,33697,successful
16256,16256,PASS,Home,33697,Home,133498,successful
16292,16292,PASS,Home,133498,Home,38673,successful
16691,16691,PASS,Home,23418,Home,50951,successful
16710,16710,PASS,Home,50951,Home,38673,successful
16741,16741,PASS,Home,38673,Home,50951,successful
16781,16781,PASS,Home,50951,Home,23418,successful
16804,16804,PASS,Home,23418,Home,33697,unsuccessful
16823,16823,PASS,Away,51649,Away,176224,successful
16925,16925,PASS,Home,50951,Home,965685,successful
16966,16966,PASS,Home,965685,Home,133501,unsuccessful
17343,17343,PASS,Away,51649,Away,176224,successful
17370,17370,PASS,Away,176224,Away,966120,unsuccessful
17415,17415,PASS,Home,14736,Home,965685,successful
17470,17470,PASS,Home,965685,Home,14736,successful
17490,17490,PASS,Home,14736,Home,33697,successful
17513,17513,PASS,Home,33697,Home,51667,successful
17549,17549,PASS,Home,51667,Home,33697,successful
17571,17571,PASS,Home,33697,Home,23418,successful
17611,17611,PASS,Home,23418,Home,965685,successful
17628,17628,PASS,Home,965685,Home,50951,successful
17636,17636,PASS,Home,50951,Home,965685,successful
17669,17669,PASS,Home,14736,Home,133498,successful
17693,17693,PASS,Home,133498,Home,133501,unsuccessful
17743,17743,PASS,Away,735573,Away,966120,unsuccessful
17866,17866,PASS,Away,51649,Away,966120,successful
17894,17894,PASS,Home,14736,Home,33697,successful
17920,17920,PASS,Home,33697,Home,23418,successful
17946,17946,PASS,Home,23418,Home,133498,successful
17976,17976,PASS,Home,133498,Home,23418,successful
18010,18010,PASS,Home,23418,Home,51667,successful
18048,18048,PASS,Home,51667,Home,38673,unsuccessful
18059,18059,PASS,Away,51649,Away,795507,unsuccessful
18109,18109,PASS,Home,33697,Home,965685,successful
18117,18117,PASS,Home,965685,Home,23418,successful
18141,18141,PASS,Away,50983,Away,795507,unsuccessful
18167,18167,PASS,Home,33697,Home,14736,successful
18187,18187,PASS,Home,14736,Home,51667,successful
18210,18210,PASS,Home,51667,Home,33697,successful
18242,18242,PASS,Home,33697,Home,133498,successful
18290,18290,PASS,Home,133498,Home,965685,successful
18305,18305,PASS,Home,965685,Home,23418,successful
18315,18315,PASS,Home,23418,Home,50951,successful
18327,18327,PASS,Home,50951,Home,23418,successful
18347,18347,PASS,Home,23418,Home,38673,unsuccessful
18357,18357,PASS,Away,176224,Away,966120,successful
18427,18427,PASS,Away,966120,Away,795505,successful
18851,18851,PASS,Away,176224,Away,51009,successful
18874,18874,PASS,Away,51009,Away,176224,successful
18895,18895,PASS,Away,176224,Away,51649,successful
18931,18931,PASS,Away,51649,Away,50978,successful
18950,18950,PASS,Away,50978,Away,176224,successful
18960,18960,PASS,Away,176224,Away,795505,successful
18981,18981,PASS,Away,795505,Away,50983,unsuccessful
18997,18997,PASS,Home,965685,Home,133498,successful
19022,19022,PASS,Home,133498,Home,33697,successful
19039,19039,PASS,Home,33697,Home,51667,successful
19090,19090,PASS,Home,51667,Home,285188,successful
19132,19132,PASS,Home,285188,Home,33697,successful
19161,19161,PASS,Home,33697,Home,133498,successful
19197,19197,PASS,Home,133498,Home,33697,successful
19231,19231,PASS,Home,33697,Home,51667,successful
19263,19263,PASS,Home,51667,Home,51713,successful
19290,19290,PASS,Home,51713,Home,51667,successful
19320,19320,PASS,Home,51667,Home,33697,successful
19355,19355,PASS,Home,33697,Home,51667,successful
19387,19387,PASS,Home,51667,Home,133501,unsuccessful
19418,19418,PASS,Away,735578,Away,50978,successful
19428,19428,PASS,Away,50978,Away,51649,successful
19476,19476,PASS,Away,51649,Away,735574,successful
19484,19484,PASS,Away,735574,Away,50978,successful
19573,19573,PASS,Away,50978,Away,795507,successful
19584,19584,PASS,Away,795507,Away,795505,unsuccessful
19875,19875,PASS,Home,33697,Home,285188,successful
19897,19897,PASS,Home,285188,Home,51667,successful
19926,19926,PASS,Home,51667,Home,23418,unsuccessful
19970,19970,PASS,Away,50978,Away,795507,unsuccessful
19986,19986,PASS,Home,33697,Home,38673,unsuccessful
20065,20065,PASS,Home,23418,Home,965685,successful
20147,20147,PASS,Home,965685,Home,133498,unsuccessful
20187,20187,PASS,Home,965685,Home,133498,unsuccessful
20199,20199,PASS,Away,51649,Away,966120,successful
20263,20263,PASS,Home,33697,Home,965685,unsuccessful
20326,20326,PASS,Home,133498,Home,133501,unsuccessful
20338,20338,PASS,Away,735578,Away,,unsuccessful
20386,20386,PASS,Home,51713,Home,14736,successful
20424,20424,PASS,Home,14736,Home,133501,successful
20453,20453,PASS,Home,133501,Home,51713,successful
20480,20480,PASS,Home,51713,Home,14736,successful
20500,20500,PASS,Home,14736,Home,23418,successful
20529,20529,PASS,Home,23418,Home,50951,successful
20537,20537,PASS,Home,50951,Home,965685,unsuccessful
20556,20556,PASS,Away,51649,Away,51009,successful
20570,20570,PASS,Away,51009,Away,795507,unsuccessful
20635,20635,PASS,Home,51667,Home,285188,successful
20685,20685,PASS,Home,285188,Home,33697,successful
20729,20729,PASS,Home,33697,Home,51667,successful
20780,20780,PASS,Home,51667,Home,33697,successful
20840,20840,PASS,Home,33697,Home,51667,successful
20892,20892,PASS,Home,51667,Home,51713,successful
20918,20918,PASS,Home,51713,Home,133501,unsuccessful
20941,20941,PASS,Home,51713,Home,51667,successful
20972,20972,PASS,Home,51667,Home,33697,successful
21018,21018,PASS,Home,33697,Home,133501,unsuccessful
21509,21509,PASS,Home,51667,Home,33697,successful
21584,21584,PASS,Home,33697,Home,51667,successful
21615,21615,PASS,Home,51667,Home,51713,successful
21649,21649,PASS,Home,51713,Home,50951,successful
21671,21671,PASS,Home,50951,Home,51667,successful
21691,21691,PASS,Home,51667,Home,33697,successful
21723,21723,PASS,Home,33697,Home,133498,successful
21749,21749,PASS,Home,133498,Home,23418,successful
21759,21759,PASS,Home,23418,Home,133498,unsuccessful
22008,22008,PASS,Away,176224,Away,795507,unsuccessful
22038,22038,PASS,Home,14736,Home,51713,successful
22082,22082,PASS,Home,51713,Home,14736,successful
22104,22104,PASS,Home,14736,Home,51667,successful
22129,22129,PASS,Home,51667,Home,285188,successful
22153,22153,PASS,Home,285188,Home,33697,successful
22188,22188,PASS,Home,33697,Home,965685,successful
22893,22893,PASS,Home,965685,Home,38673,successful
22898,22898,PASS,Home,38673,Home,33697,unsuccessful
22917,22917,PASS,Away,735574,Away,795507,unsuccessful
22962,22962,PASS,Home,14736,Home,133501,successful
22999,22999,PASS,Home,133501,Home,133498,successful
23038,23038,PASS,Home,133498,Home,50951,successful
23071,23071,PASS,Home,50951,Home,23418,successful
23088,23088,PASS,Home,23418,Home,133498,successful
23117,23117,PASS,Home,133498,Home,965685,successful
23280,23280,PASS,Away,51009,Away,51649,successful
23298,23298,PASS,Away,51649,Away,735578,successful
23326,23326,PASS,Away,735578,Away,735573,successful
23335,23335,PASS,Away,735573,Away,735574,successful
23378,23378,PASS,Home,23418,Home,38673,successful
23395,23395,PASS,Home,38673,Home,50951,successful
23910,23910,PASS,Away,51009,Away,735578,successful
23943,23943,PASS,Away,735578,Away,795505,successful
23979,23979,PASS,Away,795505,Away,795507,successful
24000,24000,PASS,Away,795507,Away,50983,successful
24045,24045,PASS,Away,50983,Away,176224,successful
24071,24071,PASS,Away,176224,Away,51649,successful
24083,24083,PASS,Away,51649,Away,735574,successful
24101,24101,PASS,Away,735574,Away,735578,successful
24120,24120,PASS,Away,735578,Away,735573,successful
24151,24151,PASS,Away,735573,Away,966120,unsuccessful
24225,24225,PASS,Home,285188,Home,33697,successful
24265,24265,PASS,Home,33697,Home,133498,successful
24292,24292,PASS,Home,133498,Home,33697,successful
24313,24313,PASS,Home,33697,Home,285188,successful
24363,24363,PASS,Home,285188,Home,33697,successful
24404,24404,PASS,Home,33697,Home,51667,successful
24442,24442,PASS,Home,51667,Home,51713,successful
24471,24471,PASS,Home,51713,Home,51667,successful
24509,24509,PASS,Home,51667,Home,33697,successful
24564,24564,PASS,Home,33697,Home,133498,successful
24578,24578,PASS,Home,133498,Home,965685,successful
24609,24609,PASS,Home,965685,Home,133498,unsuccessful
24749,24749,PASS,Home,50951,Home,133498,unsuccessful
24925,24925,PASS,Away,50978,Away,50983,successful
24934,24934,PASS,Away,50983,Away,50978,unsuccessful
24947,24947,PASS,Home,50951,Home,38673,unsuccessful
24955,24955,PASS,Away,735574,Away,795507,unsuccessful
24987,24987,PASS,Home,133501,Home,51713,successful
25018,25018,PASS,Home,51713,Home,133501,successful
25036,25036,PASS,Home,133501,Home,285188,successful
25076,25076,PASS,Home,285188,Home,33697,successful
25104,25104,PASS,Home,33697,Home,23418,successful
25339,25339,PASS,Home,23418,Home,965685,successful
25356,25356,PASS,Home,965685,Home,133498,successful
25404,25404,PASS,Home,133498,Home,133501,unsuccessful
25418,25418,PASS,Away,51649,Away,735574,unsuccessful
25462,25462,PASS,Away,50983,Away,795505,successful
26032,26032,PASS,Away,735578,Away,51649,successful
26081,26081,PASS,Away,51649,Away,176224,successful
26104,26104,PASS,Away,176224,Away,50983,successful
26130,26130,PASS,Away,50983,Away,795505,successful
26145,26145,PASS,Away,795505,Away,50983,successful
26191,26191,PASS,Away,50983,Away,966120,unsuccessful
26212,26212,PASS,Home,33697,Home,14736,successful
26241,26241,PASS,Home,14736,Home,23418,successful
26258,26258,PASS,Home,23418,Home,965685,successful
26294,26294,PASS,Home,965685,Home,14736,successful
26332,26332,PASS,Home,14736,Home,965685,successful
26455,26455,PASS,Home,133498,Home,23418,successful
26468,26468,PASS,Home,23418,Home,133498,successful
26479,26479,PASS,Home,133498,Home,33697,successful
26511,26511,PASS,Home,33697,Home,51667,successful
26547,26547,PASS,Home,51667,Home,33697,successful
26564,26564,PASS,Home,33697,Home,23418,successful
26589,26589,PASS,Home,23418,Home,133498,successful
26624,26624,PASS,Home,133498,Home,965685,successful
26652,26652,PASS,Home,965685,Home,33697,successful
26665,26665,PASS,Home,33697,Home,51667,successful
26693,26693,PASS,Home,51667,Home,14736,successful
26734,26734,PASS,Home,14736,Home,33697,successful
26763,26763,PASS,Home,33697,Home,23418,successful
26777,26777,PASS,Home,23418,Home,33697,successful
26795,26795,PASS,Home,33697,Home,51667,successful
26831,26831,PASS,Home,51667,Home,51713,successful
26849,26849,PASS,Home,51713,Home,38673,successful
26869,26869,PASS,Home,38673,Home,133501,unsuccessful
27097,27097,PASS,Away,50978,Away,735578,successful
27106,27106,PASS,Away,735578,Away,176224,successful
27134,27134,PASS,Away,176224,Away,50983,successful
27202,27202,PASS,Away,50983,Away,176224,successful
27225,27225,PASS,Away,176224,Away,51649,successful
27253,27253,PASS,Away,51649,Away,735574,successful
27271,27271,PASS,Away,735574,Away,795505,successful
27560,27560,PASS,Away,50978,Away,735573,successful
27598,27598,PASS,Home,133501,Home,38673,unsuccessful
27617,27617,PASS,Away,735573,Away,176224,unsuccessful
27818,27818,PASS,Home,38673,Home,14736,successful
27842,27842,PASS,Home,14736,Home,133498,unsuccessful
27863,27863,PASS,Away,795505,Away,,unsuccessful
27885,27885,PASS,Home,23418,Home,,unsuccessful
28038,28038,PASS,Away,795507,Away,50978,unsuccessful
28056,28056,PASS,Home,38673,Home,133501,successful
28078,28078,PASS,Home,133501,Home,51713,successful
28181,28181,PASS,Home,51713,Home,38673,unsuccessful
28647,28647,PASS,Home,51713,Home,285188,successful
28726,28726,PASS,Home,285188,Home,33697,successful
28764,28764,PASS,Home,33697,Home,51667,successful
28804,28804,PASS,Home,51667,Home,133501,successful
28825,28825,PASS,Home,133501,Home,51713,successful
28842,28842,PASS,Home,51713,Home,14736,successful
28874,28874,PASS,Home,14736,Home,965685,successful
28962,28962,PASS,Home,965685,Home,23418,successful
28981,28981,PASS,Home,23418,Home,133498,successful
29011,29011,PASS,Home,133498,Home,133501,unsuccessful
29047,29047,PASS,Away,795507,Away,735573,unsuccessful
29094,29094,PASS,Home,133501,Home,14736,successful
29137,29137,PASS,Home,14736,Home,23418,successful
29163,29163,PASS,Home,23418,Home,33697,successful
29185,29185,PASS,Home,33697,Home,133498,successful
29218,29218,PASS,Home,133498,Home,50951,successful
29228,29228,PASS,Home,50951,Home,23418,successful
29234,29234,PASS,Home,23418,Home,50951,successful
29257,29257,PASS,Home,50951,Home,23418,successful
29264,29264,PASS,Home,23418,Home,133498,successful
