start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
37,37,PASS,Away,51681,Away,9520,successful
58,58,PASS,Away,9520,Away,50992,successful
74,74,PASS,Away,50992,Away,9520,successful
114,114,PASS,Away,9520,Away,50992,successful
143,143,PASS,Away,50992,Away,51051,successful
173,173,PASS,Away,51051,Away,22937,successful
180,180,PASS,Away,22937,Away,104563,successful
191,191,PASS,Away,104563,Away,51051,successful
212,212,PASS,Away,51051,Away,50992,successful
238,238,PASS,Away,50992,Away,771859,successful
268,268,PASS,Away,771859,Away,9520,successful
292,292,PASS,Away,9520,Away,11891,successful
324,324,PASS,Away,11891,Away,9520,successful
352,352,PASS,Away,9520,Away,771859,successful
395,395,PASS,Away,771859,Away,50992,successful
464,464,PASS,Away,50992,Away,104563,successful
491,491,PASS,Away,104563,Away,22937,unsuccessful
501,501,PASS,Home,51039,Home,51668,unsuccessful
517,517,PASS,Away,104563,Away,771861,successful
528,528,PASS,Away,771861,Away,50992,successful
573,573,PASS,Away,50992,Away,771859,successful
626,626,PASS,Away,771859,Away,50992,successful
675,675,PASS,Away,50992,Away,104563,successful
684,684,PASS,Away,104563,Away,51681,successful
699,699,PASS,Away,51681,Away,51051,unsuccessful
813,813,PASS,Home,795511,Home,795510,successful
836,836,PASS,Home,795510,Home,808609,successful
853,853,PASS,Home,808609,Home,23930,successful
866,866,PASS,Home,23930,Home,808609,unsuccessful
942,942,PASS,Away,9520,Away,11891,successful
976,976,PASS,Away,11891,Away,9520,successful
999,999,PASS,Away,9520,Away,771859,successful
1029,1029,PASS,Away,771859,Away,50992,successful
1088,1088,PASS,Away,50992,Away,51051,successful
1850,1850,PASS,Home,10549,Home,51668,successful
2023,2023,PASS,Home,808609,Home,23930,successful
2060,2060,PASS,Home,23930,Home,808609,offside
2522,2522,PASS,Away,9520,Away,771861,successful
2531,2531,PASS,Away,771861,Away,9520,successful
2565,2565,PASS,Away,9520,Away,771859,successful
2603,2603,PASS,Away,771859,Away,50992,successful
2638,2638,PASS,Away,50992,Away,771859,successful
2677,2677,PASS,Away,771859,Away,9520,successful
2728,2728,PASS,Away,9520,Away,50992,successful
2745,2745,PASS,Away,50992,Away,771861,successful
2782,2782,PASS,Away,771861,Away,51051,successful
2793,2793,PASS,Away,51051,Away,50992,successful
2833,2833,PASS,Away,50992,Away,771859,successful
2884,2884,PASS,Away,771859,Away,50992,successful
2923,2923,PASS,Away,50992,Away,51681,unsuccessful
3121,3121,PASS,Home,923862,Home,51668,unsuccessful
3158,3158,PASS,Away,9520,Away,771857,successful
3201,3201,PASS,Home,29856,Home,795511,successful
3230,3230,PASS,Home,795511,Home,51039,successful
3306,3306,PASS,Away,104563,Away,51051,successful
3312,3312,PASS,Away,51051,Away,50992,successful
3325,3325,PASS,Away,50992,Away,771861,successful
3358,3358,PASS,Away,771861,Away,9520,successful
3402,3402,PASS,Away,9520,Away,51681,successful
3411,3411,PASS,Away,51681,Away,9520,successful
3486,3486,PASS,Away,9520,Away,11891,successful
3505,3505,PASS,Away,11891,Away,771857,successful
3560,3560,PASS,Home,23930,Home,795508,successful
3574,3574,PASS,Home,795508,Home,10549,successful
3611,3611,PASS,Home,10549,Home,923862,successful
3635,3635,PASS,Home,923862,Home,795510,unsuccessful
3863,3863,PASS,Away,9520,Away,50992,successful
3888,3888,PASS,Away,50992,Away,9520,successful
3907,3907,PASS,Away,9520,Away,11891,successful
3940,3940,PASS,Away,11891,Away,9520,successful
3964,3964,PASS,Away,9520,Away,50992,successful
4011,4011,PASS,Away,50992,Away,104563,successful
4042,4042,PASS,Home,51039,Home,795508,unsuccessful
4063,4063,PASS,Home,795510,Home,51039,successful
4093,4093,PASS,Home,51039,Home,34423,unsuccessful
4111,4111,PASS,Away,51051,Away,104563,successful
4189,4189,PASS,Away,22937,Away,51051,successful
4197,4197,PASS,Away,51051,Away,22937,successful
4213,4213,PASS,Away,22937,Away,104563,unsuccessful
4438,4438,PASS,Away,50992,Away,9520,successful
4483,4483,PASS,Away,9520,Away,11891,successful
4532,4532,PASS,Away,11891,Away,50992,successful
4579,4579,PASS,Away,50992,Away,51051,successful
4602,4602,PASS,Away,51051,Away,771859,successful
4664,4664,PASS,Away,771859,Away,50992,successful
4724,4724,PASS,Away,50992,Away,51051,successful
4751,4751,PASS,Away,51051,Away,50992,successful
4770,4770,PASS,Away,50992,Away,9520,successful
4802,4802,PASS,Away,9520,Away,51681,successful
4815,4815,PASS,Away,51681,Away,11891,successful
4823,4823,PASS,Away,11891,Away,51681,unsuccessful
4846,4846,PASS,Away,11891,Away,9520,successful
4864,4864,PASS,Away,9520,Away,50992,successful
4905,4905,PASS,Away,50992,Away,51051,successful
4925,4925,PASS,Away,51051,Away,771861,successful
4933,4933,PASS,Away,771861,Away,22937,unsuccessful
5097,5097,PASS,Home,795511,Home,795510,successful
5124,5124,PASS,Home,795510,Home,23930,successful
5214,5214,PASS,Away,771859,Away,50992,successful
5252,5252,PASS,Away,50992,Away,9520,successful
5276,5276,PASS,Away,9520,Away,771861,successful
5295,5295,PASS,Away,771861,Away,11891,successful
5322,5322,PASS,Away,11891,Away,51681,successful
5345,5345,PASS,Away,51681,Away,9520,successful
5372,5372,PASS,Away,9520,Away,771859,successful
5410,5410,PASS,Away,771859,Away,50992,successful
5462,5462,PASS,Away,50992,Away,51051,successful
5480,5480,PASS,Away,51051,Away,104563,unsuccessful
5612,5612,PASS,Away,50992,Away,771859,successful
5641,5641,PASS,Away,771859,Away,9520,successful
5705,5705,PASS,Away,9520,Away,50992,successful
5729,5729,PASS,Away,50992,Away,22937,successful
5789,5789,PASS,Away,22937,Away,771861,successful
5817,5817,PASS,Away,771861,Away,50992,successful
5840,5840,PASS,Away,50992,Away,51681,successful
5869,5869,PASS,Away,51681,Away,771857,successful
5898,5898,PASS,Away,771857,Away,51681,successful
5914,5914,PASS,Away,51681,Away,11891,successful
5950,5950,PASS,Home,808609,Home,23930,successful
5957,5957,PASS,Home,23930,Home,51668,unsuccessful
5997,5997,PASS,Away,9520,Away,51681,successful
6020,6020,PASS,Away,51681,Away,771857,successful
6058,6058,PASS,Home,23930,Home,29856,unsuccessful
6664,6664,PASS,Away,22937,Away,771857,unsuccessful
7002,7002,PASS,Home,10549,Home,23930,successful
7012,7012,PASS,Home,23930,Home,808609,successful
7018,7018,PASS,Home,808609,Home,23930,unsuccessful
7250,7250,PASS,Home,795508,Home,,unsuccessful
7344,7344,PASS,Away,9520,Away,771859,successful
7375,7375,PASS,Away,771859,Away,50992,successful
7409,7409,PASS,Away,50992,Away,11891,successful
7474,7474,PASS,Away,11891,Away,771861,successful
7506,7506,PASS,Away,771861,Away,50992,successful
7561,7561,PASS,Away,50992,Away,51051,successful
7574,7574,PASS,Away,51051,Away,771859,successful
7615,7615,PASS,Away,771859,Away,9520,successful
7644,7644,PASS,Away,9520,Away,771861,successful
7659,7659,PASS,Away,771861,Away,9520,successful
7688,7688,PASS,Away,9520,Away,771861,successful
7708,7708,PASS,Away,771861,Away,9520,successful
7725,7725,PASS,Away,9520,Away,50992,successful
7760,7760,PASS,Away,50992,Away,22937,successful
7775,7775,PASS,Away,22937,Away,51051,successful
7797,7797,PASS,Away,51051,Away,50992,successful
7820,7820,PASS,Away,50992,Away,9520,successful
7849,7849,PASS,Away,9520,Away,11891,successful
7901,7901,PASS,Away,11891,Away,104563,successful
7966,7966,PASS,Away,9520,Away,771861,successful
8000,8000,PASS,Away,771857,Away,11891,unsuccessful
8017,8017,PASS,Home,808609,Home,23930,successful
8030,8030,PASS,Home,23930,Home,51668,unsuccessful
8090,8090,PASS,Home,10549,Home,23930,successful
8105,8105,PASS,Home,23930,Home,29856,unsuccessful
8135,8135,PASS,Home,795510,Home,23930,unsuccessful
8357,8357,PASS,Away,51051,Away,,unsuccessful
8545,8545,PASS,Home,795510,Home,923862,successful
8585,8585,PASS,Home,923862,Home,795511,successful
8601,8601,PASS,Home,795511,Home,51039,successful
8785,8785,PASS,Home,10549,Home,51039,successful
8797,8797,PASS,Home,51039,Home,795508,successful
8804,8804,PASS,Home,795508,Home,795511,successful
8813,8813,PASS,Home,795511,Home,51039,successful
8843,8843,PASS,Home,51039,Home,795508,successful
8849,8849,PASS,Home,795508,Home,51039,unsuccessful
8943,8943,PASS,Away,50992,Away,771859,successful
8974,8974,PASS,Away,771859,Away,9520,successful
9008,9008,PASS,Away,9520,Away,11891,successful
9018,9018,PASS,Away,11891,Away,9520,successful
9054,9054,PASS,Away,9520,Away,771859,successful
9079,9079,PASS,Away,771859,Away,50992,successful
9112,9112,PASS,Away,50992,Away,771859,successful
9161,9161,PASS,Away,771859,Away,50992,successful
9188,9188,PASS,Away,50992,Away,104563,successful
9243,9243,PASS,Away,50992,Away,9520,successful
9277,9277,PASS,Away,9520,Away,51681,successful
9293,9293,PASS,Away,51681,Away,11891,successful
9323,9323,PASS,Away,11891,Away,771861,successful
9344,9344,PASS,Away,771861,Away,104563,unsuccessful
9363,9363,PASS,Away,11891,Away,771859,successful
9393,9393,PASS,Away,771859,Away,50992,successful
9424,9424,PASS,Away,50992,Away,104563,successful
9436,9436,PASS,Away,104563,Away,771859,successful
9479,9479,PASS,Away,771859,Away,9520,successful
9495,9495,PASS,Away,9520,Away,771861,successful
9516,9516,PASS,Away,771861,Away,9520,successful
9544,9544,PASS,Away,9520,Away,11891,successful
9588,9588,PASS,Away,11891,Away,50992,successful
9649,9649,PASS,Away,50992,Away,51051,successful
9677,9677,PASS,Away,51051,Away,771859,successful
9709,9709,PASS,Away,771859,Away,9520,successful
9741,9741,PASS,Away,9520,Away,771857,unsuccessful
9763,9763,PASS,Home,795510,Home,10549,successful
9794,9794,PASS,Home,795508,Home,29856,successful
9814,9814,PASS,Home,29856,Home,23930,successful
9837,9837,PASS,Home,23930,Home,795510,successful
9845,9845,PASS,Home,795510,Home,10549,successful
9852,9852,PASS,Home,10549,Home,23930,unsuccessful
9898,9898,PASS,Home,23930,Home,795510,successful
9915,9915,PASS,Home,795510,Home,923862,successful
9927,9927,PASS,Home,923862,Home,34423,successful
9959,9959,PASS,Home,34423,Home,29856,successful
9988,9988,PASS,Home,29856,Home,51039,successful
10022,10022,PASS,Home,51039,Home,923862,successful
10072,10072,PASS,Home,923862,Home,51668,unsuccessful
10137,10137,PASS,Away,771859,Away,50992,successful
10160,10160,PASS,Away,50992,Away,9520,successful
10194,10194,PASS,Away,9520,Away,11891,successful
10226,10226,PASS,Away,11891,Away,9520,successful
10265,10265,PASS,Away,9520,Away,771859,successful
10304,10304,PASS,Away,771859,Away,9520,successful
10329,10329,PASS,Away,9520,Away,51681,successful
10354,10354,PASS,Away,51681,Away,11891,successful
10390,10390,PASS,Away,11891,Away,771859,successful
10424,10424,PASS,Away,771859,Away,50992,successful
10445,10445,PASS,Away,50992,Away,9520,successful
10481,10481,PASS,Away,9520,Away,771857,unsuccessful
10986,10986,PASS,Away,50992,Away,51051,successful
11009,11009,PASS,Away,51051,Away,795151,unsuccessful
11141,11141,PASS,Away,50992,Away,771861,successful
11216,11216,PASS,Away,771861,Away,9520,successful
11233,11233,PASS,Away,9520,Away,771861,successful
11255,11255,PASS,Away,771861,Away,11891,successful
11278,11278,PASS,Away,11891,Away,771857,successful
11290,11290,PASS,Away,771857,Away,11891,successful
11308,11308,PASS,Away,11891,Away,9520,successful
11345,11345,PASS,Away,9520,Away,50992,successful
11427,11427,PASS,Away,50992,Away,795151,successful
11453,11453,PASS,Home,795508,Home,795510,unsuccessful
11487,11487,PASS,Away,22937,Away,771861,successful
11504,11504,PASS,Away,771861,Away,51051,successful
