start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
27487,27487,PASS,Home,560916,Home,51675,successful
27515,27515,PASS,Home,51675,Home,23922,successful
27526,27526,PASS,Home,23922,Home,957737,successful
27548,27548,PASS,Home,957737,Home,23883,successful
27602,27602,PASS,Home,23883,Home,26844,successful
27614,27614,PASS,Home,26844,Home,560917,successful
27627,27627,PASS,Home,560917,Home,795527,successful
27652,27652,PASS,Home,795527,Home,795529,unsuccessful
27688,27688,PASS,Away,51667,Away,14736,successful
27736,27736,PASS,Away,14736,Away,582974,unsuccessful
28556,28556,PASS,Away,133498,Away,33697,successful
28575,28575,PASS,Away,33697,Away,51667,successful
28603,28603,PASS,Away,51667,Away,23418,successful
28643,28643,PASS,Away,23418,Away,163972,unsuccessful
28676,28676,PASS,Away,582974,Away,163972,successful
28697,28697,PASS,Away,163972,Away,582974,successful
28715,28715,PASS,Away,582974,Away,14736,successful
29449,29449,PASS,Away,582974,Away,163972,successful
29460,29460,PASS,Away,163972,Away,38673,unsuccessful
29477,29477,PASS,Home,23883,Home,795527,unsuccessful
29486,29486,PASS,Away,14736,Away,38673,successful
29522,29522,PASS,Home,957737,Home,795527,unsuccessful
29672,29672,PASS,Away,51667,Away,285188,successful
29691,29691,PASS,Away,285188,Away,33697,successful
29718,29718,PASS,Away,33697,Away,14736,successful
29755,29755,PASS,Away,14736,Away,285188,successful
29787,29787,PASS,Away,285188,Away,163972,unsuccessful
29835,29835,PASS,Home,51675,Home,795527,successful
29856,29856,PASS,Home,795527,Home,560917,successful
30377,30377,PASS,Home,23922,Home,795527,unsuccessful
30383,30383,PASS,Away,4322,Away,133501,unsuccessful
30411,30411,PASS,Home,51675,Home,795529,unsuccessful
30428,30428,PASS,Away,4322,Away,38673,successful
30689,30689,PASS,Away,33697,Away,133498,successful
30711,30711,PASS,Away,133498,Away,582974,unsuccessful
30996,30996,PASS,Home,159946,Home,,unsuccessful
40285,40285,PASS,Home,795529,Home,23883,successful
40310,40310,PASS,Home,23883,Home,957737,successful
40332,40332,PASS,Home,957737,Home,795529,successful
40379,40379,PASS,Home,560916,Home,795529,unsuccessful
40420,40420,PASS,Away,4322,Away,43829,successful
40687,40687,PASS,Home,23883,Home,159946,successful
40717,40717,PASS,Home,159946,Home,957737,successful
40743,40743,PASS,Home,957737,Home,560916,unsuccessful
40871,40871,PASS,Away,163972,Away,38673,unsuccessful
40896,40896,PASS,Home,23883,Home,809670,successful
40901,40901,PASS,Home,809670,Home,51675,unsuccessful
40920,40920,PASS,Away,50951,Away,163972,unsuccessful
40929,40929,PASS,Home,23883,Home,560916,successful
40997,40997,PASS,Away,50951,Away,163972,successful
41011,41011,PASS,Away,163972,Away,38673,successful
41244,41244,PASS,Home,23883,Home,26844,successful
41526,41526,PASS,Away,14736,Away,50951,successful
41547,41547,PASS,Away,50951,Away,51667,successful
41571,41571,PASS,Away,51667,Away,33697,successful
41645,41645,PASS,Away,33697,Away,163972,unsuccessful
41671,41671,PASS,Home,23883,Home,26844,unsuccessful
41702,41702,PASS,Away,50951,Away,43829,successful
41715,41715,PASS,Home,51008,Home,26844,unsuccessful
41743,41743,PASS,Away,38673,Away,4322,successful
41759,41759,PASS,Away,4322,Away,33697,successful
41782,41782,PASS,Away,33697,Away,51667,successful
41801,41801,PASS,Away,51667,Away,133501,successful
41830,41830,PASS,Away,133501,Away,14736,successful
42142,42142,PASS,Home,957737,Home,560916,successful
42391,42391,PASS,Away,51667,Away,33697,successful
42439,42439,PASS,Away,33697,Away,4322,successful
42473,42473,PASS,Away,4322,Away,33697,successful
42496,42496,PASS,Away,33697,Away,285188,successful
42522,42522,PASS,Away,285188,Away,51713,successful
42575,42575,PASS,Home,23922,Home,26844,successful
42592,42592,PASS,Home,26844,Home,795529,successful
42603,42603,PASS,Home,795529,Home,26844,successful
42619,42619,PASS,Home,26844,Home,560916,unsuccessful
43311,43311,PASS,Away,163972,Away,50951,successful
