start_frame,end_frame,type,from_team,from_player,to_team,to_player,duration_frames
11961,11962,TURNOVER,Home,8,Away,15,1
11970,11971,PASS,Away,15,Away,19,1
11971,11972,TURNOVER,Away,19,Home,9,1
11980,11981,TURNOVER,Home,9,Away,19,1
11988,11989,TURNOVER,Away,19,Home,8,1
12070,12071,TURNOVER,Home,8,Away,19,1
12084,12085,PASS,Away,19,Away,20,1
12113,12130,TURNOVER,Away,20,Home,1,17
12181,12182,TURNOVER,Home,1,Away,18,1
12188,12189,PASS,Away,18,Away,20,1
12189,12190,TURNOVER,Away,20,Home,7,1
12191,12192,PASS,Home,7,Home,5,1
12193,12194,TURNOVER,Home,5,Away,17,1
12198,12199,TURNOVER,Away,17,Home,10,1
12200,12201,TURNOVER,Home,10,Away,16,1
12201,12202,TURNOVER,Away,16,Home,10,1
12206,12207,TURNOVER,Home,10,Away,25,1
13818,13819,PASS,Away,24,Away,20,1
14048,14052,PASS,Away,20,Away,16,4
14141,14154,PASS,Away,16,Away,15,13
14191,14192,TURNOVER,Away,15,Home,8,1
14215,14216,TURNOVER,Home,8,Away,19,1
14241,14242,TURNOVER,Away,19,Home,6,1
14280,14281,TURNOVER,Home,6,Away,19,1
14285,14286,TURNOVER,Away,19,Home,4,1
14310,14311,PASS,Home,4,Home,7,1
14355,14356,PASS,Home,7,Home,4,1
14460,14461,PASS,Home,4,Home,6,1
14549,14550,TURNOVER,Home,6,Away,19,1
14564,14565,TURNOVER,Away,19,Home,8,1
14861,14882,PASS,Home,4,Home,3,21
14937,14954,PASS,Home,3,Home,11,17
15030,15031,TURNOVER,Home,11,Away,23,1
15046,15047,TURNOVER,Away,23,Home,5,1
15061,15062,TURNOVER,Home,5,Away,22,1
15081,15082,TURNOVER,Away,22,Home,1,1
15095,15096,TURNOVER,Home,1,Away,18,1
15102,15103,TURNOVER,Away,18,Home,1,1
15145,15146,PASS,Home,1,Home,5,1
15159,15160,TURNOVER,Home,5,Away,22,1
15176,15177,TURNOVER,Away,22,Home,2,1
15200,15201,TURNOVER,Home,2,Away,22,1
15207,15208,TURNOVER,Away,22,Home,1,1
15229,15230,TURNOVER,Home,1,Away,22,1
15465,15470,PASS,Away,18,Away,17,5
15545,15576,PASS,Away,17,Away,15,31
15626,15651,PASS,Away,15,Away,16,25
15697,15716,PASS,Away,16,Away,17,19
15842,15843,TURNOVER,Away,17,Home,9,1
15857,15858,TURNOVER,Home,9,Away,21,1
15879,15880,TURNOVER,Away,21,Home,8,1
15893,15894,TURNOVER,Home,8,Away,19,1
15918,15923,TURNOVER,Away,19,Home,3,5
15941,15942,TURNOVER,Home,3,Away,23,1
15958,15959,TURNOVER,Away,23,Home,7,1
15984,15985,PASS,Home,7,Home,4,1
16013,16014,TURNOVER,Home,4,Away,23,1
16019,16020,TURNOVER,Away,23,Home,7,1
16037,16038,TURNOVER,Home,7,Away,23,1
16040,16041,TURNOVER,Away,23,Home,7,1
16051,16052,TURNOVER,Home,7,Away,21,1
16120,16121,PASS,Away,21,Away,20,1
16137,16138,PASS,Away,20,Away,18,1
16201,16202,TURNOVER,Away,18,Home,5,1
16218,16233,TURNOVER,Home,5,Away,20,15
16256,16257,TURNOVER,Away,20,Home,9,1
16406,16409,TURNOVER,Home,9,Away,17,3
16429,16430,TURNOVER,Away,17,Home,10,1
16484,16485,TURNOVER,Home,10,Away,17,1
16490,16491,PASS,Away,17,Away,16,1
16494,16495,PASS,Away,16,Away,25,1
16585,16595,PASS,Away,25,Away,15,10
16664,16665,PASS,Away,15,Away,21,1
16715,16721,PASS,Away,21,Away,15,6
16777,16778,PASS,Away,15,Away,16,1
16848,16852,PASS,Away,16,Away,20,4
16981,16982,TURNOVER,Away,20,Home,5,1
17001,17002,TURNOVER,Home,5,Away,22,1
17082,17083,TURNOVER,Away,22,Home,1,1
17093,17094,PASS,Home,1,Home,6,1
17094,17095,TURNOVER,Home,6,Away,24,1
17107,17108,TURNOVER,Away,24,Home,7,1
17113,17114,TURNOVER,Home,7,Away,24,1
17118,17119,TURNOVER,Away,24,Home,6,1
17150,17151,TURNOVER,Home,6,Away,20,1
17174,17176,PASS,Away,20,Away,22,2
17224,17225,TURNOVER,Away,22,Home,5,1
17235,17236,TURNOVER,Home,5,Away,18,1
17278,17279,TURNOVER,Away,18,Home,5,1
17294,17295,TURNOVER,Home,5,Away,22,1
17332,17333,TURNOVER,Away,22,Home,5,1
17346,17347,TURNOVER,Home,5,Away,18,1
17364,17365,PASS,Away,18,Away,22,1
17382,17383,TURNOVER,Away,22,Home,6,1
17395,17396,TURNOVER,Home,6,Away,20,1
17435,17436,TURNOVER,Away,20,Home,7,1
17447,17448,PASS,Home,7,Home,8,1
17474,17475,PASS,Home,8,Home,4,1
17493,17494,TURNOVER,Home,4,Away,19,1
17560,17561,PASS,Away,19,Away,15,1
17606,17607,PASS,Away,15,Away,19,1
17647,17648,PASS,Away,19,Away,15,1
17683,17688,PASS,Away,15,Away,16,5
17761,17782,PASS,Away,16,Away,20,21
17859,17860,PASS,Away,20,Away,24,1
17882,17883,PASS,Away,24,Away,20,1
17998,17999,PASS,Away,20,Away,22,1
18009,18010,TURNOVER,Away,22,Home,9,1
18020,18021,TURNOVER,Home,9,Away,21,1
18102,18103,PASS,Away,21,Away,19,1
18136,18137,TURNOVER,Away,19,Home,8,1
18138,18139,TURNOVER,Home,8,Away,15,1
18204,18205,TURNOVER,Away,15,Home,8,1
18283,18284,PASS,Home,8,Home,7,1
18321,18322,PASS,Home,7,Home,9,1
18333,18334,TURNOVER,Home,9,Away,20,1
18378,18379,TURNOVER,Away,20,Home,5,1
18379,18380,PASS,Home,5,Home,6,1
18419,18420,PASS,Home,6,Home,2,1
18438,18439,PASS,Home,2,Home,11,1
18463,18470,TURNOVER,Home,11,Away,22,7
18516,18517,TURNOVER,Away,22,Home,1,1
18519,18520,PASS,Home,1,Home,2,1
18532,18533,PASS,Home,2,Home,11,1
19497,19503,TURNOVER,Away,20,Home,10,6
19515,19516,PASS,Home,10,Home,5,1
19517,19518,TURNOVER,Home,5,Away,21,1
19519,19520,TURNOVER,Away,21,Home,7,1
19522,19523,PASS,Home,7,Home,3,1
19525,19526,PASS,Home,3,Home,6,1
19533,19534,PASS,Home,6,Home,4,1
19537,19538,TURNOVER,Home,4,Away,23,1
19561,19599,PASS,Away,23,Away,15,38
19666,19667,TURNOVER,Away,15,Home,4,1
19693,19694,PASS,Home,4,Home,6,1
19698,19699,TURNOVER,Home,6,Away,21,1
19711,19712,TURNOVER,Away,21,Home,5,1
19732,19733,PASS,Home,5,Home,8,1
19775,19776,TURNOVER,Home,8,Away,19,1
19781,19782,PASS,Away,19,Away,16,1
19786,19787,TURNOVER,Away,16,Home,5,1
19810,19811,TURNOVER,Home,5,Away,23,1
19834,19835,TURNOVER,Away,23,Home,1,1
19843,19844,TURNOVER,Home,1,Away,20,1
19873,19874,TURNOVER,Away,20,Home,1,1
19931,19932,TURNOVER,Home,1,Away,23,1
19939,19940,PASS,Away,23,Away,22,1
19949,19950,TURNOVER,Away,22,Home,8,1
20069,20070,TURNOVER,Home,8,Away,20,1
20079,20080,TURNOVER,Away,20,Home,6,1
20101,20107,PASS,Home,6,Home,9,6
20185,20186,PASS,Home,9,Home,6,1
20238,20239,PASS,Home,6,Home,8,1
20254,20255,PASS,Home,8,Home,9,1
20298,20299,PASS,Home,9,Home,8,1
20343,20344,PASS,Home,8,Home,4,1
20395,20396,PASS,Home,4,Home,8,1
20463,20464,PASS,Home,8,Home,4,1
20512,20525,PASS,Home,4,Home,3,13
20557,20558,PASS,Home,3,Home,6,1
20612,20617,PASS,Home,6,Home,2,5
20668,20669,PASS,Home,2,Home,5,1
20710,20711,PASS,Home,5,Home,6,1
20797,20798,TURNOVER,Home,6,Away,23,1
20811,20812,TURNOVER,Away,23,Home,5,1
20822,20823,TURNOVER,Home,5,Away,23,1
20837,20838,TURNOVER,Away,23,Home,2,1
20893,20900,PASS,Home,2,Home,4,7
20951,20952,TURNOVER,Home,4,Away,19,1
20971,20998,PASS,Away,19,Away,16,27
21017,21018,TURNOVER,Away,16,Home,10,1
21023,21024,TURNOVER,Home,10,Away,16,1
21042,21045,PASS,Away,16,Away,17,3
21059,21060,TURNOVER,Away,17,Home,9,1
21072,21073,TURNOVER,Home,9,Away,15,1
21100,21101,TURNOVER,Away,15,Home,8,1
21109,21110,TURNOVER,Home,8,Away,20,1
21133,21138,TURNOVER,Away,20,Home,5,5
21172,21181,TURNOVER,Home,5,Away,23,9
21195,21196,TURNOVER,Away,23,Home,2,1
21197,21198,TURNOVER,Home,2,Away,23,1
21199,21200,TURNOVER,Away,23,Home,2,1
21200,21201,TURNOVER,Home,2,Away,23,1
21233,21234,TURNOVER,Away,23,Home,2,1
21299,21381,PASS,Home,2,Home,5,82
21430,21431,TURNOVER,Home,5,Away,17,1
21489,21490,PASS,Away,17,Away,20,1
21654,21655,PASS,Away,20,Away,18,1
21721,21722,PASS,Away,18,Away,22,1
21791,21792,PASS,Away,22,Away,18,1
21879,21885,PASS,Away,18,Away,17,6
21957,21958,PASS,Away,17,Away,16,1
22025,22037,PASS,Away,16,Away,17,12
22106,22114,PASS,Away,17,Away,18,8
22206,22207,PASS,Away,18,Away,17,1
22269,22274,PASS,Away,17,Away,25,5
22356,22360,PASS,Away,25,Away,16,4
22448,22449,TURNOVER,Away,16,Home,10,1
22465,22466,PASS,Home,10,Home,8,1
22483,22503,TURNOVER,Home,8,Away,24,20
22514,22515,TURNOVER,Away,24,Home,3,1
22515,22516,TURNOVER,Home,3,Away,24,1
22543,22544,PASS,Home,3,Home,4,1
22561,22562,PASS,Home,4,Home,3,1
22577,22578,TURNOVER,Home,3,Away,24,1
22609,22610,TURNOVER,Away,24,Home,2,1
22634,22647,PASS,Home,2,Home,11,13
22942,22943,PASS,Away,15,Away,21,1
22962,22963,PASS,Away,21,Away,15,1
23000,23005,PASS,Away,15,Away,16,5
23093,23094,PASS,Away,16,Away,20,1
23111,23112,PASS,Away,20,Away,17,1
23176,23177,PASS,Away,17,Away,18,1
23239,23240,PASS,Away,18,Away,22,1
23424,23425,TURNOVER,Away,22,Home,9,1
23435,23436,TURNOVER,Home,9,Away,20,1
23456,23457,PASS,Away,20,Away,16,1
23512,23527,PASS,Away,16,Away,15,15
23567,23568,PASS,Away,15,Away,16,1
23625,23626,PASS,Away,16,Away,20,1
23724,23725,TURNOVER,Away,20,Home,6,1
23734,23735,TURNOVER,Home,6,Away,23,1
23754,23755,PASS,Away,23,Away,19,1
23779,23780,TURNOVER,Away,19,Home,7,1
23791,23792,TURNOVER,Home,7,Away,24,1
23852,23854,PASS,Away,24,Away,15,2
23889,23890,PASS,Away,15,Away,21,1
23978,23979,TURNOVER,Away,21,Home,10,1
23992,23993,TURNOVER,Home,10,Away,20,1
24018,24019,PASS,Away,20,Away,16,1
24042,24051,PASS,Away,16,Away,17,9
24109,24110,PASS,Away,17,Away,22,1
24228,24229,TURNOVER,Away,22,Home,5,1
24245,24246,TURNOVER,Home,5,Away,18,1
24351,24352,PASS,Away,18,Away,21,1
24408,24416,TURNOVER,Away,21,Home,9,8
24453,24461,PASS,Home,9,Home,8,8
24478,24479,TURNOVER,Home,8,Away,15,1
24490,24491,TURNOVER,Away,15,Home,8,1
24499,24500,TURNOVER,Home,8,Away,19,1
24517,24518,TURNOVER,Away,19,Home,8,1
24524,24525,TURNOVER,Home,8,Away,15,1
24541,24542,TURNOVER,Away,15,Home,3,1
24542,24543,TURNOVER,Home,3,Away,23,1
24628,24629,PASS,Away,23,Away,20,1
24716,24724,PASS,Away,20,Away,16,8
24761,24778,PASS,Away,16,Away,17,17
24852,24853,PASS,Away,17,Away,21,1
24876,24877,TURNOVER,Away,21,Home,6,1
24890,24891,TURNOVER,Home,6,Away,24,1
24992,24993,TURNOVER,Away,24,Home,7,1
24997,24998,PASS,Home,7,Home,9,1
25001,25002,TURNOVER,Home,9,Away,20,1
25006,25007,TURNOVER,Away,20,Home,8,1
25016,25017,PASS,Home,8,Home,4,1
25133,25134,TURNOVER,Home,4,Away,20,1
25140,25141,TURNOVER,Away,20,Home,6,1
25183,25195,PASS,Home,6,Home,8,12
25306,25307,PASS,Home,8,Home,4,1
25378,25383,PASS,Home,4,Home,6,5
25458,25459,TURNOVER,Home,6,Away,23,1
25474,25477,TURNOVER,Away,23,Home,5,3
25546,25551,PASS,Home,5,Home,1,5
25583,25584,PASS,Home,1,Home,5,1
25633,25634,PASS,Home,5,Home,9,1
25653,25654,TURNOVER,Home,9,Away,22,1
25660,25661,TURNOVER,Away,22,Home,1,1
25685,25686,TURNOVER,Home,1,Away,18,1
25934,25935,PASS,Home,1,Home,5,1
26091,26092,TURNOVER,Home,5,Away,23,1
26111,26112,TURNOVER,Away,23,Home,2,1
26141,26160,PASS,Home,2,Home,3,19
26214,26215,TURNOVER,Home,3,Away,24,1
26229,26261,TURNOVER,Away,24,Home,1,32
26291,26292,TURNOVER,Away,18,Home,5,1
26304,26305,TURNOVER,Home,5,Away,22,1
26306,26307,TURNOVER,Away,22,Home,5,1
26320,26321,TURNOVER,Home,5,Away,22,1
26322,26323,TURNOVER,Away,22,Home,5,1
26323,26324,TURNOVER,Home,5,Away,22,1
26335,26336,TURNOVER,Away,22,Home,5,1
26349,26350,TURNOVER,Home,5,Away,22,1
26372,26373,TURNOVER,Away,22,Home,1,1
26408,26409,PASS,Home,1,Home,9,1
26453,26454,TURNOVER,Home,9,Away,21,1
26471,26473,PASS,Away,21,Away,16,2
26488,26489,TURNOVER,Away,16,Home,10,1
26490,26491,TURNOVER,Home,10,Away,15,1
26494,26495,TURNOVER,Away,15,Home,8,1
27117,27118,TURNOVER,Home,8,Away,24,1
27131,27132,TURNOVER,Away,24,Home,6,1
27132,27133,TURNOVER,Home,6,Away,19,1
27136,27137,PASS,Away,19,Away,17,1
27139,27140,TURNOVER,Away,17,Home,2,1
27142,27143,TURNOVER,Home,2,Away,20,1
27146,27147,PASS,Away,20,Away,16,1
27148,27149,PASS,Away,16,Away,20,1
27153,27154,TURNOVER,Away,20,Home,2,1
27159,27160,PASS,Home,2,Home,7,1
27169,27170,TURNOVER,Home,7,Away,17,1
27176,27177,TURNOVER,Away,17,Home,7,1
27184,27185,TURNOVER,Home,7,Away,17,1
27186,27187,TURNOVER,Away,17,Home,2,1
27208,27213,PASS,Home,2,Home,1,5
27260,27261,PASS,Home,1,Home,9,1
27312,27313,TURNOVER,Home,9,Away,15,1
27316,27317,PASS,Away,15,Away,20,1
27330,27331,PASS,Away,20,Away,21,1
27334,27335,PASS,Away,21,Away,19,1
27339,27340,PASS,Away,19,Away,16,1
27343,27344,TURNOVER,Away,16,Home,3,1
27347,27348,PASS,Home,3,Home,7,1
28011,28131,TURNOVER,Away,25,Home,8,120
28156,28157,PASS,Home,8,Home,4,1
28159,28160,TURNOVER,Home,4,Away,24,1
28179,28181,PASS,Away,24,Away,21,2
28240,28241,TURNOVER,Away,21,Home,7,1
28275,28276,PASS,Home,7,Home,10,1
28286,28287,TURNOVER,Home,10,Away,21,1
28292,28293,TURNOVER,Away,21,Home,10,1
28340,28341,TURNOVER,Home,10,Away,19,1
28349,28350,PASS,Away,19,Away,21,1
28368,28369,TURNOVER,Away,21,Home,4,1
28379,28380,TURNOVER,Home,4,Away,24,1
28410,28411,TURNOVER,Away,24,Home,3,1
28435,28436,TURNOVER,Home,3,Away,24,1
28437,28438,TURNOVER,Away,24,Home,6,1
28443,28444,PASS,Home,6,Home,5,1
28457,28458,PASS,Home,5,Home,9,1
